set_num,set_name,year,theme_id,num_parts,rebrickable_theme,theme,themeGroup,subtheme,category,agerange_min
5004117-1,Multi-stud Red Adult Tachymeter Watch,2014,732,13,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,16.0
5004118-1,Kai Alarm Clock,2014,732,0,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004119-1,Brick White Adult Watch,2014,732,5,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks ,Gear,16.0
5004120-1,Star Wars: The Yoda Chronicles (DVD),2014,730,4,Audio and Visual Media,Gear,Miscellaneous,Digital media,Gear,
5004122-1,Jr.FLL Base Kit,2013,398,0,FIRST LEGO League,,,,,
5004127-1,Kai Buildable Watch,2014,732,0,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004128-1,Happiness Yellow Adult Watch,2014,732,3,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,16.0
5004129-1,Zane Alarm Clock,2014,732,0,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004130-1,Olivia Buildable Watch with Toy,2014,732,4,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004131-1,Zane Buildable Watch,2014,732,0,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004187-1,The Flash Key Light,2014,503,0,Key Chain,Gear,Miscellaneous,Lights,Gear,5.0
5004189-1,Arctic Collection,2014,65,0,Arctic,,,,,
5004190-1,Creator 3-in-1 Vehicles Collection,2014,672,0,Creator 3-in-1,,,,,
5004191-1,Guardians of the Galaxy / X-Men Collection,2014,704,0,Guardians of the Galaxy,,,,,
5004192-1,Minecraft Micro World Collection,2014,577,0,Minecraft,,,,,
5004193-1,Technic Racer Collection,2014,1,0,Technic,,,,,
5004195-1,"Star Wars: The Visual Dictionary, Updated and Expanded",2014,758,4,Non-fiction Books,,,,,
5004196-1,Star Wars: Ultimate Sticker Collection: Choose Your Side!,2014,760,0,Activity Books,,,,,
5004197-1,Friends: Character Encyclopedia,2014,758,6,Non-fiction Books,,,,,
5004202-1,The Hobbit - 3DS,2014,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/3DS,Gear,
5004204-1,The Hobbit - PS3,2014,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/PS3,Gear,
5004205-1,The Hobbit - PS4,2014,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/PS4,Gear,
5004206-1,The Hobbit - PS Vita,2014,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/PS Vita,Gear,
5004207-1,The Hobbit - Wii U,2014,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/Wii U,Gear,
5004208-1,The Hobbit - Xbox 360,2014,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/Xbox 360,Gear,
5004209-1,The Hobbit - Xbox One,2014,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/Xbox One,Gear,
5004213-1,The Hobbit - PC DVD-ROM,2014,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/PC,Gear,
5004226-1,Ninjago: Nindroids - 3DS,2014,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/3DS,Gear,
5004227-1,Ninjago: Nindroids - PS Vita,2014,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/PS Vita,Gear,
5004229-1,Great Vehicles Collection,2014,158,0,Star Wars,,,,,
5004230-1,Star Wars Poster,2014,736,0,Posters and Art Prints,,,,,
5004231-1,Star Wars Yoda Chronicles: The Battle Continues Poster,2014,736,0,Posters and Art Prints,,,,,
5004237-1,The LEGO Movie (All Formats),2014,730,0,Audio and Visual Media,Gear,Miscellaneous,Digital media,Gear,
5004238-1,The LEGO Movie: Everything Is Awesome Edition (Blu-Ray + DVD + Digital),2014,730,6,Audio and Visual Media,Gear,Miscellaneous,Digital media,Gear,
5004239-1,Teenage Mutant Ninja Turtles Collection,2014,570,0,Teenage Mutant Ninja Turtles,,,,,
5004240-1,Fire Speedorz Collection,2014,572,0,Speedorz,,,,,
5004241-1,Jake and the Never Land Pirates Collection,2014,638,0,Jake and the Never Land Pirates,,,,,
5004242-1,Ultimate Jungle Collection,2014,494,0,Friends,,,,,
5004243-1,Classic Collection,2014,158,0,Star Wars,,,,,
5004245-1,DC Comics Super Heroes Collection,2014,653,0,DC Comics,,,,,
5004248-1,Andrea Key Light,2014,503,0,Key Chain,Gear,Miscellaneous,Lights,Gear,
5004249-1,Emma Key Light,2014,503,0,Key Chain,Gear,Miscellaneous,Lights,Gear,
5004250-1,Mia Key Light,2014,503,0,Key Chain,Gear,Miscellaneous,Lights,Gear,
5004251-1,Olivia Key Light,2014,503,0,Key Chain,Gear,Miscellaneous,Lights,Gear,
5004252-1,Stephanie Key Light,2014,503,0,Key Chain,Gear,Miscellaneous,Lights,Gear,
5004259-1,Holiday Ornament Collection,2014,228,0,Creator,Seasonal,Miscellaneous,Christmas,Extended,
5004260-1,Friends Animal Collection,2014,494,0,Friends,,,,,
5004261-1,The Hobbit Ultimate Kit,2014,562,0,The Hobbit,,,,,
5004262-1,1 x 2 Brick Key Light (Blue),2014,503,0,Key Chain,Gear,Miscellaneous,Lights,Gear,
5004263-1,1 x 2 Brick Key Light (Green),2014,503,0,Key Chain,Gear,Miscellaneous,Lights,Gear,
5004264-1,1 x 2 Brick Key Light (Red),2014,503,0,Key Chain,Gear,Miscellaneous,Lights,Gear,
5004268-1,Storage Brick 1 x 1 (All Colors),2014,740,0,Storage,Gear,Miscellaneous,Storage,Gear,
5004281-1,Angry Kitty Key Light,2014,503,0,Key Chain,Gear,Miscellaneous,Lights,Gear,
5004282-1,Astro Kitty Key Light,2014,503,0,Key Chain,Gear,Miscellaneous,Lights,Gear,
5004283-1,Bizniz Kitty Key Light,2014,503,0,Key Chain,Gear,Miscellaneous,Lights,Gear,
5004284-1,Queasy Kitty Key Light,2014,503,0,Key Chain,Gear,Miscellaneous,Lights,Gear,
5004293-1,Friends: Adventure Pack,2014,759,0,Story Books,,,,,
5004304-1,DC Super Heroes: All Mixed Up In Gotham City T-Shirt,2015,501,0,Gear,,,,,
5004324-1,The LEGO Movie: Benny T-Shirt,2015,501,0,Gear,,,,,
5004327-1,The LEGO Movie Everything is Awesome T-Shirt,2015,501,0,Gear,,,,,
5004338-1,Friends: Friends Are Forever (DVD),2015,730,0,Audio and Visual Media,Gear,Miscellaneous,Digital media,Gear,
5004339-1,Batman 3: Beyond Gotham - 3DS,2014,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/3DS,Gear,
5004340-1,Batman 3: Beyond Gotham - PS Vita,2014,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/PS Vita,Gear,
5004341-1,Batman 3: Beyond Gotham - PS3,2014,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/PS3,Gear,
5004346-1,Star Wars 2015 Pocket Calendar,2014,739,0,Stationery and Office Supplies,,,,,
5004348-1,Batman 3: Beyond Gotham - PS4,2014,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/PS4,Gear,
5004349-1,Batman 3: Beyond Gotham - Wii U,2014,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/Wii U,Gear,
5004350-1,Batman 3: Beyond Gotham - Xbox 360,2014,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/Xbox 360,Gear,
5004351-1,Batman 3: Beyond Gotham - Xbox One,2014,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/Xbox One,Gear,
5004363-1,Brick USB Flash Drive - 16GB,2015,739,2,Stationery and Office Supplies,Gear,Miscellaneous,Miscellaneous,Gear,5.0
5004388-1,Nexo Knights Intro Pack,2016,605,8,Nexo Knights,Nexo Knights,Action/Adventure,Promotional,Extended,
5004389-1,Battle Station,2016,605,20,Nexo Knights,Nexo Knights,Action/Adventure,Promotional,Extended,
5004390-1,King's Guard,2016,605,5,Nexo Knights,Nexo Knights,Action/Adventure,Promotional,Extended,
5004391-1,Sky Pirates Battle,2016,435,32,Ninjago,Ninjago,Action/Adventure,Skybound,Extended,7.0
5004393-1,Stone Armor Cole,2016,435,7,Ninjago,Ninjago,Action/Adventure,Promotional,Extended,6.0
5004394-1,The LEGO Ninjago Movie Maker,2017,616,49,The LEGO Ninjago Movie,The LEGO Ninjago Movie,Licensed,Promotional,Extended,
5004395-1,Jewelry and Sticker Pack,2016,494,15,Friends,Friends,Modern day,Accessories,Extended,
5004397-1,Friends Lanyard and Stickers,2014,501,5,Gear,,,,,
5004398-1,Friends Playmat,2016,494,26,Friends,Gear,Miscellaneous,Playmats,Gear,
5004401-1,Wildlife Puzzle,2016,504,3,Duplo,Duplo,Pre-school,,Extended,2.0
5004402-1,Duplo Wall Stickers,2014,501,0,Gear,,,,,
5004403-1,City Playmat,2016,501,0,Gear,Gear,Miscellaneous,Playmats,Gear,
5004404-1,Police Chase,2016,61,40,Police,City,Modern day,Police,Extended,6.0
5004406-1,First Order General,2016,158,4,Star Wars,Star Wars,Licensed,Episode VII,Extended,6.0
5004408-1,Rebel A-wing Pilot,2016,158,5,Star Wars,Star Wars,Licensed,Rebels,Extended,
5004409-1,Bionicle 2016 Accessory Pack,2016,324,6,Bionicle,Bionicle,Constraction,Promotional,Extended,7.0
5004419-1,Classic Knights Minifigure,2016,199,45,Lion Knights,Castle,Historical,Promotional,Extended,
5004420-1,Toy Soldier,2016,227,34,Christmas,Seasonal,Miscellaneous,Christmas,Extended,6.0
5004421-1,Musicians Minifigure Collection,2016,535,17,Collectible Minifigures,Collectable Minifigures,Miscellaneous,Combi-pack,Extended,6.0
5004422-1,Warriors Minifigure Collection,2016,535,17,Collectible Minifigures,Collectable Minifigures,Miscellaneous,Combi-pack,Extended,6.0
5004430-1,MoreToMath 1-2 Combo Pack,2015,507,0,Educational and Dacta,,,,,
5004435-1,MoreToMath 1-2 Package - 30 Students,2015,507,0,Educational and Dacta,,,,,
5004437-1,2016 Wall Calendar,2015,739,0,Stationery and Office Supplies,Gear,Miscellaneous,Calendars,Gear,
5004452-1,StoryStarter Space Expansion Pack - 30 Students,2016,507,0,Educational and Dacta,,,,,
5004458-1,Tribe Packs,2015,571,0,Legends of Chima,,,,,
5004459-1,Protector of Fire – Power Up,2015,324,0,Bionicle,,,,,
5004460-1,Strainor vs Flinx,2015,571,0,Legends of Chima,,,,,
5004461-1,Swamp Police and Crooks,2015,61,0,Police,,,,,
5004462-1,Protector of Ice – Power Up,2015,324,0,Bionicle,,,,,
5004463-1,Protector of Jungle – Power Up,2015,324,0,Bionicle,,,,,
5004464-1,Vet Collection,2015,494,0,Friends,,,,,
5004465-1,Protector of Stone – Power Up,2015,324,0,Bionicle,,,,,
5004466-1,Protector of Earth – Power Up,2015,324,0,Bionicle,,,,,
5004467-1,Protector of Water – Power Up,2015,324,0,Bionicle,,,,,
5004468-1,Easter Minifigure,2016,229,4,Easter,Seasonal,Miscellaneous,Easter,Extended,
5004534-1,Jungle Cole Alarm Clock,2015,732,0,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004535-1,Jungle Kai Alarm Clock,2015,732,0,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004540-1,Zane Buildable Watch,2015,732,30,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004544-1,City Fireman Alarm Clock,2015,732,0,Clocks and Watches,,,,,
5004549-1,Mixels Collection 4,2015,580,0,Mixels,,,,,
5004550-1,Speed Champions Collection,2015,601,0,Speed Champions,,,,,
5004551-1,Glowkies,2015,580,0,Mixels,,,,,
5004552-1,Super Heroes Avengers Collection,2015,702,0,Avengers,,,,,
5004553-1,Infernites,2015,580,0,Mixels,,,,,
5004554-1,Ultra Agents Collection,2015,303,0,Ultra Agents,,,,,
5004556-1,Orbitons,2015,580,0,Mixels,,,,,
5004557-1,Pirates Collection,2015,154,0,Pirates III,,,,,
5004558-1,Pirates Collection 2,2015,154,0,Pirates III,,,,,
5004559-1,Speed Champions Collection 2,2015,601,0,Speed Champions,,,,,
5004565-1,StoryStarter Community Expansion Set and Curriculum Pack,2015,507,0,Educational and Dacta,,,,,
5004566-1,StoryStarter Fairy Tale Expansion Set and Curriculum Pack,2015,507,0,Educational and Dacta,,,,,
5004567-1,StoryStarter Space Expansion Set and Curriculum Pack,2015,507,0,Educational and Dacta,,,,,
5004568-1,Community Transportation Center Pack,2015,516,0,Duplo and Explore,,,,,
5004569-1,Playful Learning Center Pack,2015,516,0,Duplo and Explore,,,,,
5004570-1,Creative Builder Center Pack,2015,516,0,Duplo and Explore,,,,,
5004571-1,Create & Play Center Pack,2015,516,0,Duplo and Explore,,,,,
5004572-1,Ninjago: Rebooted: Fall of the Golden Master (DVD),2015,730,0,Audio and Visual Media,Gear,Miscellaneous,Digital Media,Gear,
5004573-1,Athletes Minifigure Collection,2016,535,20,Collectible Minifigures,Collectable Minifigures,Miscellaneous,Combi-pack,Extended,6.0
5004574-1,Cops & Robbers Minifigure collection,2016,535,17,Collectible Minifigures,Collectable Minifigures,Miscellaneous,Combi-pack,Extended,6.0
5004589-1,Legends of Chima: Quest for the Legend Beasts (DVD),2015,730,0,Audio and Visual Media,,,,,
5004590-1,Bat Pod,2015,697,338,Batman,DC Comics Super Heroes,Licensed,The Dark Knight Trilogy,Extended,16.0
5004591-1,Star Wars Episode IV Poster,2015,736,0,Posters and Art Prints,Gear,Miscellaneous,Posters,Gear,
5004600-1,Wonder Woman Alarm Clock,2015,732,0,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004601-1,Wonder Woman Buildable Watch,2015,732,0,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004602-1,Batman Buildable Watch,2015,732,20,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004603-1,Superman Buildable Watch,2015,732,0,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004604-1,Classic Buildable Watch [Blue],2015,732,0,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004605-1,Boba Fett Minifigure Watch,2015,732,35,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004606-1,Darth Maul Buildable Watch with Toy,2015,732,33,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004607-1,Darth Vader Buildable Watch,2015,732,32,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004608-1,Luke Skywalker Buildable Watch with Toy,2015,732,31,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004609-1,Stormtrooper Buildable Watch with Toy,2015,732,29,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004610-1,Yoda Buildable Watch with Toy,2015,732,29,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,
5004611-1,Emmet Buildable Watch,2014,732,24,Clocks and Watches,Gear,Miscellaneous,Watches/Clocks,Gear,6.0
5004720-1,Ninjago: Shadow of Ronin - PS Vita,2016,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/PS Vita,Gear,
5004721-1,Ninjago: Shadow of Ronin - 3DS,2016,742,0,Video Games and Accessories,Gear,Miscellaneous,Video Games/3DS,Gear,
5004735-1,Space Port Collection,2015,52,0,City,,,,,
5004736-1,Space Port Shuttle Collection,2015,52,0,City,,,,,
5004737-1,Deep Sea Explorers Collection,2015,52,0,City,,,,,
5004741-1,Mixels Collection 5,2015,580,0,Mixels,,,,,
5004742-1,Star Wars Episode V Poster,2015,736,0,Posters and Art Prints,,,,,
5004743-1,Klinkers,2015,580,0,Mixels,,,,,
5004744-1,Lixers,2015,580,0,Mixels,,,,,
5004745-1,Star Wars Episode II Poster,2015,736,0,Posters and Art Prints,,,,,
5004745-2,Star Wars Episode I Poster,2015,736,0,Posters and Art Prints,,,,,
5004745-3,Star Wars Episode VI Poster,2015,736,0,Posters and Art Prints,,,,,
5004746-1,Star Wars Episode III Poster,2015,736,0,Posters and Art Prints,,,,,
5004747-1,Frosticons,2015,580,0,Mixels,,,,,
5004750-1,Kai Key Light,2015,503,0,Key Chain,Gear,Miscellaneous,Lights,Gear,
